sample_id,fapar
1261,0.8082597126153328
1262,0.027887938966466713
1263,0.679988171626666
1264,0.15925374283433336
1265,0.5616714053066668
1266,0.054733996165500266
1267,0.5131982821118577
1268,0.02594213263409052
1269,0.7824935430466651
1270,0.0
1271,0.7183018278633324
1272,0.02952611144568812
1273,0.4915568889199992
1274,0.5528597499028568
1275,0.5658510176453815
1276,0.8191894627016667
1277,0.7074084967195242
1278,0.6324664746366655
1279,0.7495805340733337
1280,0.7571604009033333
1281,3.7436254488e-05
1282,0.2029614267061997
1283,0.7870631701116659
1284,0.9186683871732387
1285,0.41364370860233296
1286,0.8936594473273812
1287,0.7885649294266657
1288,0.803357326399999
1289,0.35165224567033376
1290,0.1336293195409
1291,0.5667444139033331
1292,0.5738200858423348
1293,0.75501740561
1294,0.8329630028346662
1295,0.9031528640323349
1296,0.037099678590066666
1297,0.7624865771600002
1298,0.12087459398100003
1299,0.5361372306730244
1300,0.5204385723983321
1301,0.25758504307866625
1302,0.5656676457059999
1303,0.03535321189978569
1304,0.13844855827316674
1305,0.3779074519000003
1306,0.5546469850633332
1307,0.04301364922693337
1308,0.7984426125316645
1309,0.8653682957599991
1310,0.9377213542115724
1311,0.03908673111563809
1312,0.056568028079599805
1313,0.5119040124473097
1314,0.7237918789100015
1315,0.040909532654319014
1316,0.44377735416519076
1317,0.7823244481400016
1318,0.3917312702000004
1319,0.5555316367119996
1320,0.848866057941999
1321,0.7781314419599994
1322,0.15346580634066648
1323,0.8430403419057622
1324,0.8029444149100017
1325,0.6000541498837624
1326,0.832695934026668
1327,0.6282289134666679
1328,0.9085019754433319
1329,0.12826308567133335
1330,0.8746948975530004
1331,0.8070480263100002
1332,0.8201752936700012
1333,0.6312764462849517
1334,0.3605921205567911
1335,0.12951285872600016
1336,0.024297178771433316
1337,0.7398156298289993
1338,0.8228692010199975
1339,0.8027755196000005
1340,0.3753836341066668
1341,0.8156827870626656
1342,0.8068712876153339
1343,0.8046554966999994
1344,0.8298674976793329
1345,0.7911122783249979
1346,0.5467868984753328
1347,0.638447402943332
1348,0.10457031609961899
1349,0.8254487605166666
1350,0.5216442001263809
1351,0.7132434353834758
1352,0.02962887238181906
1353,0.6721218847466657
1354,0.74065864155
1355,0.6449223718933328
1356,0.3793147222666672
1357,0.8092612793833323
1358,0.4543320379815339
1359,0.6751497418779516
1360,0.7426287642550001
1361,0.279413563537667
1362,0.7825118874763825
1363,0.8441074619399984
1364,0.8667985036960005
1365,0.03737620923606661
1366,0.7212425927220476
1367,0.8176744526799982
1368,0.8942998490083331
1369,0.8063054633766658
1370,0.40186586412466807
1371,0.1385108208843668
1372,0.12867259275783333
1373,0.5468312046700005
1374,0.8152597646000015
1375,0.6636061509233326
1376,0.7632149968969981
1377,0.13284594742354988
1378,0.5536427794133334
1379,0.40717321617809527
1380,0.5215977793633331
1381,0.6206458348600005
1382,4.1596254488e-05
1383,0.21541766701866713
1384,0.926432199367334
1385,0.23003931445433304
1386,0.02748064417283336
1387,0.026547599931999972
1388,0.7998432684100001
1389,0.9519758970100005
1390,0.9292530593233335
1391,0.634499086886667
1392,0.8970927932433332
1393,0.0331478032692762
1394,0.03434886475318572
1395,0.8199907383666677
1396,0.6786935095666665
1397,0.7752149333759987
1398,0.7862661246999993
1399,0.9121322199500002
1400,0.276891980582
1401,0.509335588001667
1402,0.4489463821373338
1403,0.5302044428069995
1404,0.5421478477479998
1405,0.6326909029933329
1406,0.7020274953640946
1407,0.8899769357433325
1408,0.4984851913433332
1409,0.7071088833456657
1410,0.46654756655999996
1411,0.20849628749333313
1412,0.4886127448923334
1413,0.8506618191238088
1414,0.028364110792833363
1415,0.43679325246633344
1416,0.621662654339999
1417,0.700090151378
1418,0.38269936963833323
1419,0.4637190035530949
1420,0.814006935540856
1421,0.6388301374739995
1422,0.8201269467599983
1423,0.5421531793047615
1424,0.13357455444566638
1425,0.5540081598361905
1426,0.35552053940666717
1427,0.7342992135099994
1428,0.23617155818733254
1429,0.35664270262080094
1430,0.6456714953666648
1431,0.6906280404966683
1432,0.6845255576983327
1433,0.030885623198223834
1434,0.6107684597240013
1435,0.9267182958399995
1436,0.44024150267942885
1437,0.756726640746666
1438,0.7788740795549998
1439,0.7727918766523334
1440,4.1596254488e-05
1441,0.8258043704099984
1442,0.8651204571299995
1443,0.7275463796666662
1444,0.3896309411306666
1445,0.16285832237366699
1446,0.7926311358666674
1447,0.9271725253852394
1448,0.0332293676525666
1449,0.6870677287
1450,0.7572054858699998
1451,0.8019406008199987
1452,0.3846349435000016
1453,0.6894724411200002
1454,0.4494667909803326
1455,0.7897295529400008
1456,0.3950684851866675
1457,0.86546131562619
1458,0.7254603337833336
1459,0.4803708235736677
1460,0.031255884626021455
1461,0.7052096906633339
1462,0.7192203750200009
1463,0.6457269135633327
1464,0.15935313626900074
1465,0.00011789181848800003
1466,0.26714014633866606
1467,0.6280008063733321
1468,0.41306817005333357
1469,0.499116587145667
1470,0.7485059392066673
1471,0.9150766010949997
1472,0.8203449757399983
1473,0.6571464186066676
1474,0.7653283072999993
1475,0.819348126936665
1476,0.7730248024383327
1477,0.032257088784400034
1478,0.04896466584252988
1479,0.7573789239460019
1480,0.6150795522426671
1481,0.7828845673416664
1482,0.14459177082333316
1483,0.8111241950683329
1484,0.7607271873679999
1485,0.8505563249112391
1486,0.5791188393000004
1487,4.218181848800001e-05
1488,0.014869907052466741
1489,0.837832800339998
1490,0.8837324014746673
1491,0.3037921913973333
1492,0.7711498450833335
1493,0.8866276471499999
1494,0.0
1495,0.7904604407399994
1496,0.9354603377966679
1497,0.49384004866949976
1498,0.8173162554999992
1499,0.8279147947693335
1500,0.1477153973217332
1501,0.9231565108103342
1502,0.8990721991479048
1503,0.6441397506341894
1504,0.8076869685426666
1505,0.5624910268416663
1506,0.7821086542316666
1507,0.920623436619999
1508,0.7273101875340953
1509,0.23541378361399984
1510,0.59165538927
1511,0.8249969902999974
1512,0.6645329036146651
1513,0.1399286594130002
1514,0.7754815229199991
1515,0.7988597171473325
1516,0.7737324026100013
1517,0.13561033438800016
1518,3.7286611999999996e-05
1519,0.6354600480266663
1520,0.8040096515399991
1521,0.29259243646999994
1522,0.773063359829999
1523,0.7318678159266656
1524,0.939398182094
1525,0.5871619724066669
1526,0.38995300838966657
1527,0.9242198320699975
1528,0.00019524175138799994
1529,0.760397251085334
1530,0.6752135020966655
1531,0.7013764913206685
1532,0.6237216212366664
1533,0.7952172485396662
1534,0.03194661518700479
1535,0.9187177897986657
1536,0.43212424554533335
1537,0.5920819705046662
1538,0.35599835254766665
1539,0.8282875948516653
1540,0.8340727680546656
1541,0.8075483692399984
1542,0.8101100486299998
1543,0.30137219997733267
1544,0.5802462590066665
1545,0.7854620716883317
1546,0.7831029044800012
1547,0.8218175878483334
1548,0.7120295489833331
1549,0.6679980328566675
1550,0.8628367675390006
1551,0.5386684312284759
1552,0.0
1553,0.816991901039998
1554,0.03284047647866661
1555,0.7267929678666654
1556,0.8451753682511122
1557,0.7822540513499978
1558,0.6207938353040001
1559,0.8026697015866663
1560,0.2992490265966667
1561,0.8763898416599994
1562,0.858367028156667
1563,0.39689634158266723
1564,0.8480997226266653
1565,0.5334461809059508
1566,0.8344568200550001
1567,0.6769264463600007
1568,0.6711388439999981
1569,0.5944232212388574
1570,0.031880070938933344
1571,0.5959568275433335
1572,0.10328743477666667
1573,0.8534877445513348
1574,0.00011719181848800003
1575,0.7538418038433328
1576,0.8432954009126653
1577,0.30064413656800004
1578,0.8111330062799986
1579,0.917512034928334
1580,0.7793669799719516
1581,0.4459668603978555
1582,0.7786864465483337
1583,0.8982619257108573
1584,0.3802408161649999
1585,0.06604349605316659
1586,0.8525947559799979
1587,0.791679713466667
1588,0.5773360650226667
1589,0.5930532178686665
1590,0.6903653784066659
1591,0.593711919214333
1592,0.8970986130473332
1593,0.5176963650493335
1594,0.3176966551998091
1595,0.5363119937173328
1596,0.8108171267748565
1597,0.49339749332666544
1598,0.7083369950743331
1599,0.37134210606799967
1600,0.36567757025976677
1601,0.4103925929291902
1602,0.8473471233099986
1603,0.49078836032566675
1604,0.3220897071300003
1605,0.38753892722666683
1606,0.9195885876199993
1607,0.03982126813667995
1608,0.567431903483904
1609,0.8280626152999974
1610,0.9216211689566657
1611,0.584472831011
1612,0.6711051333399997
1613,0.7280735248066672
1614,0.6934724738466675
1615,0.7278295578157146
1616,7.8837966488e-05
1617,0.8197402098366646
1618,0.14418874296733367
1619,0.6529739027833323
1620,0.6104971218133337
1621,0.5961032574933337
1622,0.6438458148215238
1623,0.7896534813699991
1624,1.0323306000000001e-05
1625,0.7302199128913325
1626,0.7521039884850007
1627,0.7898489376419997
1628,0.8170243757659991
1629,0.7827418897010003
1630,0.6516977789746674
1631,0.8744661039453336
1632,0.8534734692585714
1633,0.04405351313818332
1634,0.7813525103566663
1635,0.7563293818666654
1636,0.8279707811243329
1637,0.03676145650538572
1638,0.6443032970006668
1639,0.5153320065799982
1640,0.795955680173333
1641,0.7860676115911898
1642,0.7703122361894287
1643,0.8515906855712385
1644,0.4203445483191665
1645,0.7855183895886659
1646,0.5029298836590954
1647,0.773895276013334
1648,0.7346418436813337
1649,0.4439330887323329
1650,0.5587300368483338
1651,0.7871428455333325
1652,0.2509917505604761
1653,0.03214717480283313
1654,0.8068024765533328
1655,0.8141369199933326
1656,0.06230165509433315
1657,0.40680564314066703
1658,0.028755216032847652
1659,0.9077451371595234
1660,0.37547881269333344
1661,0.5208313327593331
1662,0.8697897633266668
1663,0.5549823901366665
1664,0.7861542571630006
1665,0.5270586760733329
1666,0.9069593989273323
1667,4.1596254488e-05
1668,0.6002274712066658
1669,0.4029372096180005
1670,0.9126129813573323
1671,0.8822505836366662
1672,0.16805325429004778
1673,0.8070480263100002
1674,0.7276951216009532
1675,0.2147031063346667
1676,0.8810136901666675
1677,0.8527702992159982
1678,0.8354318273833319
1679,0.698087981797334
1680,0.8872932110578097
1681,0.8340326097200005
1682,0.8391112964516673
1683,0.7714982326166662
1684,0.5180561294115716
1685,0.7408264932599992
1686,0.925601155460001
1687,0.8336155680373337
1688,0.7737662977999998
1689,0.03739422846778328
1690,0.9102070150049999
1691,0.756726640746666
1692,0.7465413767933334
1693,0.6798837036220006
1694,0.8252063719916678
1695,0.8014735789743336
1696,0.6563674832863342
1697,0.543809714851428
1698,0.7529272082266668
1699,0.02701599133442663
1700,0.1445443859336667
1701,0.7767761770676661
1702,0.232085498646333
1703,0.8237306476466667
1704,0.824106924699998
1705,0.04551513073666683
1706,0.7434457073169987
1707,0.8506661046999985
1708,0.7761008422233331
1709,0.7609554665600006
1710,0.8121903470549987
1711,0.8104842874980013
1712,0.3539312787063335
1713,0.03094119647402858
1714,0.4329256343796667
1715,0.9284021294333324
1716,0.4150681092279999
1717,0.6340934480000001
1718,0.759353537314667
1719,0.6228074064106671
1720,0.8947508259161905
1721,0.7659537291833333
1722,0.9016460761546665
1723,0.7222424995029989
1724,0.6274466695833334
1725,0.7631739532133346
1726,0.6849590406333324
1727,0.7968526315733333
1728,0.8291948183506676
1729,0.7009615063933345
1730,0.7948756435200002
1731,0.7835469534066666
1732,0.875162501868334
1733,0.6782982815586672
1734,4.3791818488e-05
1735,0.8439495827466664
1736,0.7278262413300014
1737,0.5281230052783326
1738,0.03332546660224995
1739,0.43241326945499997
1740,0.03525670862184766
1741,0.8352750885319988
1742,0.04419388940556663
1743,0.704864642933333
1744,0.18365620051333306
1745,0.0513927091300002
1746,0.8200300622300006
1747,0.11172656724026658
1748,0.821568260520001
1749,0.6914494889113326
1750,0.7910032761199991
1751,0.4125391803880002
1752,0.8236735626499994
1753,3.9037333288e-05
1754,0.16197283383099984
1755,0.8298824382100006
1756,0.37998790564733326
1757,0.2110513957939996
1758,0.61799552417819
1759,0.5907563349856003
1760,0.44975435544314274
1761,0.7553909451166658
1762,0.8954384748799993
1763,0.030198313016285734
1764,0.8449430864400007
1765,0.8827880552881914
1766,0.3955765523700001
1767,0.8160641044199988
1768,0.6659244332799993
1769,0.657740376673334
1770,0.8199907383666677
1771,0.6098240984228561
1772,0.7787659112450004
1773,0.6253343274333332
1774,0.7328892070306665
1775,0.8006488251019999
1776,0.43863078608142936
1777,0.8791349971613329
1778,0.655011948296189
1779,0.26099658865400005
1780,0.807247221619998
1781,0.6862976357360014
1782,0.41261837990199934
1783,0.5602931879483335
1784,0.8258742044266657
1785,0.5758809999188577
1786,0.8203321296099998
1787,0.5258577811853317
1788,0.8229112506751897
1789,0.5042554056089995
1790,0.8282600930699987
1791,0.5388905170680935
1792,0.3727904726911665
1793,0.8221473269399981
1794,0.8517652832028566
1795,0.9038588437730019
1796,0.13293986120099974
1797,0.7125203609326667
1798,0.6045094032211912
1799,0.559217703791167
1800,0.7812647719199979
1801,0.5363958608099989
1802,0.9155778075210004
1803,0.5777789146723349
1804,0.9063320527650017
1805,0.7299388302883334
1806,0.8352789045593334
1807,0.8197949100199983
1808,0.9311733179847611
1809,0.8029827420483326
1810,0.5935303862299998
1811,0.9148242868247622
1812,0.8375472327466673
1813,0.8298433475599979
1814,0.5470837937750003
1815,0.791370028368333
1816,0.8809853214428582
1817,0.03868830760614001
1818,0.9098403845161896
1819,0.40209202609276234
1820,0.029442534284499975
1821,0.5255431725319999
1822,0.12432319047100003
1823,0.6947963991086659
1824,0.9293703193336658
1825,0.7249884070867145
1826,0.9058320785923817
1827,0.4929254313983571
1828,0.5395164214399993
1829,0.7832923984433334
1830,0.4123797594100004
1831,0.8521676516766653
1832,0.621370103746666
1833,0.8432183415877624
1834,0.0
1835,0.0
1836,0.4115344180184999
1837,0.7856279726116664
1838,0.7857179179833332
1839,0.8200852393781906
1840,0.032600248899519055
1841,0.2361870237273326
1842,0.6719833335659056
1843,0.30395471368466653
1844,0.6799370647579996
1845,0.04332699659820002
1846,0.0248002669593333
1847,0.6168863033283336
1848,0.7965468560499986
1849,0.8051881279500009
1850,0.04510313183722658
1851,0.7191194722733334
1852,0.029535392889180955
1853,0.5850014129609994
1854,0.47398751933133243
1855,0.9136306453333318
1856,0.9056120431449991
1857,0.2967528666093336
1858,0.8999613677495235
1859,0.7304891284516662
1860,0.9170647872899997
1861,0.0711744164265
1862,0.9360443802762387
1863,0.6024548867600001
1864,0.8854399660373338
1865,0.06633464834100015
1866,0.7814807993649999
1867,0.8990736510066677
1868,0.8652704475633317
1869,0.08220638052200009
1870,0.0
1871,0.9326451731883337
1872,0.8500703357821423
1873,0.03506169713866668
1874,0.24751734195699981
1875,0.6623515272816674
1876,0.11639943588986658
1877,0.4349713699633326
1878,0.7852344183940944
1879,0.8225006999199986
1880,0.6187365865246663
1881,0.7938334069239991
1882,0.7697639175700017
1883,0.827019419539998
1884,0.9004069417299996
1885,0.7665090002533329
1886,0.0422938112613667
1887,0.6753624022476682
1888,0.7726685795733332
1889,0.733351191272381
1890,0.6354621884239993
1891,0.046994909054133234
1892,0.5572056176780952
1893,0.9031901515899985
1894,0.7804148954666641
1895,0.7778942182733309
1896,0.7048509351333333
1897,0.8072991430923325
1898,0.8919980238599997
1899,0.40353067618809507
1900,0.4513951101699998
1901,0.789141839813333
1902,0.7306085756866656
1903,0.02849979354287732
1904,0.7834184272743332
1905,0.06859746806776662
1906,0.4065591075546662
1907,0.032312368703728576
1908,0.7636173197366665
1909,0.7961023822333329
1910,0.7325292210600007
1911,0.7023120536579992
1912,0.9134061438359983
1913,0.3830961148466666
1914,0.5639932936746667
1915,0.39502242419800104
1916,0.930026116959999
1917,0.0
1918,0.7057836124700009
1919,0.030059585076742838
1920,0.7047638393333336
1921,0.9016726673661903
1922,0.535681971723333
1923,0.5221834877399057
1924,0.6457676115473322
1925,0.89704070229
1926,0.7630261824700005
1927,0.6797168625046663
1928,0.8358642440800002
1929,0.8655362104599981
1930,0.44482661822799974
1931,0.44106100341009474
1932,0.6280542121933328
1933,0.24654649761100028
1934,0.3054405004693339
1935,0.7861947274699994
1936,0.5313682594680941
1937,0.3019478339242862
1938,0.5297190659361943
1939,0.3956123960080007
1940,0.5574791740826668
1941,0.7221499302293347
1942,0.49032876901133265
1943,0.849829798926665
1944,0.5883865591400003
1945,0.6506804497839516
1946,0.812412293924999
1947,0.7542535562639996
1948,0.03972853218581671
1949,0.7306074474873331
1950,0.794057300208333
1951,0.30039248621200004
1952,0.00012492181848800004
1953,0.4063862231413334
1954,0.6498640711233332
1955,0.8300138850526665
1956,0.16558175791804788
1957,0.7926584574719998
1958,0.7189222552773328
1959,0.8193202004799985
1960,0.8178624261046661
1961,0.14304264162399982
1962,0.8334731809309988
1963,0.34021685532333357
1964,0.7474850556966653
1965,0.045291304698266595
1966,0.5521521892566662
1967,0.7266858282000004
1968,0.7627258104700001
1969,0.7752346192083345
1970,0.6920592452543336
1971,0.6940273279979993
1972,4.1596254488e-05
1973,0.9283779226800006
1974,0.2864010174729998
1975,0.4024015790600002
1976,0.8420129606997628
1977,0.8812055091445253
1978,0.04803463166589992
1979,0.5023734277856673
1980,0.7529773587366675
1981,0.7743848360500003
1982,0.8457933694666651
1983,0.6888624101366672
1984,0.00016284892120000007
1985,0.8002449704026665
1986,0.9020045423726709
1987,0.4401730985366665
1988,0.6524159842516688
1989,0.645627378579999
1990,0.5537174986193332
1991,0.6405013187799996
1992,0.6484971358033339
1993,0.572107278220952
1994,0.8983552611166672
1995,0.8449791968166677
1996,0.3357686303176677
1997,0.5399192958773331
1998,0.7962717365699993
1999,0.8460010465960005
2000,0.7993434707533328
2001,0.793829506419999
2002,0.4055881519896672
2003,0.7364693119173339
2004,0.7529094201016661
2005,0.641165923510333
2006,0.13636758283119993
2007,0.7860045173400002
2008,0.37091941359999914
2009,0.15617521722999994
2010,0.4993415474141906
2011,0.8774626640710017
2012,0.6042935223166669
2013,0.5955440406933333
2014,0.6689199084999996
2015,0.0009285791212000018
2016,0.7700549570400018
2017,0.7728045818633343
2018,0.8269298368060002
2019,0.3987304494523338
2020,0.9068576520957154
2021,0.3697486545139993
2022,0.03523120762986666
2023,0.7892804939699981
2024,0.3245085251666667
2025,0.9267888718508571
2026,0.3942466404900003
2027,0.8074386524866667
2028,0.9249461062276667
2029,0.03982443713066191
2030,0.8047963721799983
2031,0.653840773196667
2032,0.744421465404999
2033,0.8541383111059992
2034,0.5395378640586654
2035,0.39780957470800066
2036,0.47371698962333375
2037,0.29264952208200024
2038,0.028151587409342854
2039,0.6113173520533322
2040,0.039665668520000065
2041,0.25505824769799984
2042,0.9235886329700959
2043,0.33477267874
2044,0.7977008098999983
2045,0.7934783426200009
2046,0.9214614509866657
2047,0.915602401825
2048,0.5357394905730245
2049,0.7892549667704754
2050,0.5931774523400013
2051,0.9136702715604758
2052,0.3929515526100003
2053,4.2537333288000005e-05
2054,0.8176742485959994
2055,0.9316132135613329
2056,0.7613890582733329
2057,0.5409095945715224
2058,0.8029606928199998
2059,0.3112171217929337
2060,0.16381910743533332
2061,0.0
2062,0.35029323682766644
2063,0.5282715917916667
2064,0.0
2065,0.7035064869469998
2066,0.7511037736966675
2067,0.8495243917207622
2068,0.4519974070761893
2069,0.7902468805466667
2070,0.8925939635398094
2071,0.3764719558066671
2072,0.5462985237228098
2073,0.8334609066350016
2074,0.9020007930915902
2075,0.808832747496667
2076,0.3759165923400007
2077,0.8631247869999978
2078,0.26636272261099997
2079,0.6771165928220007
2080,0.0
2081,0.012463883686588953
2082,0.7452926033736655
2083,0.3956376640279999
2084,0.9202650330933315
2085,0.0308381270449286
2086,0.40646072927899857
2087,0.8854048508566648
2088,0.3863166622886662
2089,0.7458853919166668
2090,0.7859038293100005
2091,0.6779396398399985
2092,0.3690000124316664
2093,0.6239064242833327
2094,0.579292769014333
2095,0.5446664368421424
2096,0.1341714507000001
2097,0.6427449373573338
2098,0.7896617321366665
2099,0.5626823493223351
2100,0.7127723240723333
2101,0.47879106526833265
2102,0.8191635635399983
2103,0.5687330902733334
2104,0.6498123541876686
2105,0.039977368786030025
2106,0.41055056908799953
2107,0.5454350063693333
2108,0.8152895626533329
2109,0.7690276232350006
2110,0.4030395539
2111,0.9250842742433326
2112,0.7468383494000002
2113,0.7047996241499991
2114,0.8152346537549996
2115,0.7384348924633332
2116,0.8902081850166663
2117,0.6956923917479996
2118,0.035259778105016605
2119,0.8014894959333333
2120,0.9290754611830002
2121,0.25378723554266686
2122,0.01890410774033341
2123,0.499116587145667
2124,4.1596254488e-05
2125,0.0
2126,0.5315243967699991
2127,0.8152960875199992
2128,0.7498482789766656
2129,0.8886312113200009
2130,0.9144617730833335
2131,0.742619282393335
2132,0.8086027173647142
2133,0.7813837076383326
2134,0.8279579948799998
2135,0.42060878817533365
2136,0.878718514185045
2137,0.8395740922856673
2138,0.03531666666502857
2139,0.02786338566887334
2140,0.4003009498480003
2141,0.7903657716000001
2142,0.915024077373333
2143,0.8210455111800017
2144,0.031827863349347625
2145,0.8031548578066658
2146,0.799999080621667
2147,4.1596254488e-05
2148,0.5782581361090015
2149,0.7912210635200005
2150,0.9096272460833325
2151,0.739767707520001
2152,0.4242412063880003
2153,0.39673610784576263
2154,0.8709532157599978
2155,0.8175939292800002
2156,0.7058274166349998
2157,0.7856179727133329
2158,0.7225507846839991
2159,0.7262961924299997
2160,0.8522493422166666
2161,0.9139285611066666
2162,0.043878392008609546
2163,0.9124253087146665
2164,0.031066471081895256
2165,0.8224005122466651
2166,0.7790382867399998
2167,0.9047146652133325
2168,0.813977018242142
2169,0.6081462840826671
2170,0.7078063363333329
2171,0.8597509181400008
2172,0.0
2173,0.818722915846
2174,0.7244276461400008
2175,0.8925096020233332
2176,0.6799509121899994
2177,0.8221180291099999
2178,0.702244609495999
2179,0.872363523582668
2180,0.6845392905466662
2181,0.8088851076228555
2182,0.7507964897723325
2183,0.024901580812395248
2184,0.7788982998499998
2185,0.30656841447666716
2186,0.05472090639549324
2187,0.5807861901128569
2188,0.8062247511399996
2189,0.9428407664963334
2190,0.6932036659986675
2191,0.8366586436573342
2192,0.7043936030166674
2193,0.04776214304206667
2194,0.7175570815099992
2195,0.03607619969001903
2196,0.4168942670839993
2197,0.6084994381866664
2198,0.6957628930613328
2199,0.04052780432404185
2200,0.3933227500133342
2201,0.8490912105453815
2202,0.5626823493223351
2203,0.8141560844833311
2204,0.0
2205,0.22411259634566724
2206,0.5818303435176675
2207,0.6647314685499991
2208,0.36851006613333404
2209,0.0
2210,0.6319955549961896
2211,0.5391872123953322
2212,0.808076858987333
2213,0.21583878774666623
2214,0.791403826974999
2215,0.4192455167546668
2216,0.7798205114649995
2217,0.8176103318133324
2218,0.7281977807400009
2219,0.8137358557216678
2220,0.8286815203733321
2221,0.7496580621266665
2222,0.49908093561266653
2223,0.5879724978766665
2224,0.3751892268799997
2225,0.7564510286066664
2226,0.6452661186790472
2227,0.5502820140199997
2228,0.8349214709766655
2229,0.7991000739666669
2230,0.027902470470257183
2231,0.8390504273180008
2232,0.666021513546666
2233,0.4550468545045227
2234,0.8013634939883325
2235,0.7804921297866656
2236,0.842249260416665
2237,0.7187110651200004
2238,0.5567574815499995
2239,0.6639418108999996
2240,0.24658126993166693
2241,0.7471388069633347
2242,0.7727334028399996
2243,0.8369022995066663
2244,0.18684690606900023
2245,0.0
2246,0.6715007243599993
2247,0.9377670196850004
2248,0.15527547289366675
2249,0.5604654315400005
2250,0.8748836661656684
2251,0.581728439730095
2252,0.7562825549066683
2253,0.833385571953331
2254,0.03517709453968326
2255,0.6585434515299986
2256,0.03235661868823336
2257,0.8728902174753341
2258,0.7690739745799994
2259,0.27303576686200004
2260,0.630625087909478
2261,0.4737609957399996
2262,0.5557418137933333
2263,7.8837966488e-05
2264,0.8162140795133325
2265,0.8592483335999979
2266,0.8127170444133316
2267,0.604770823446667
2268,0.8927066922840009
2269,0.7952702708759993
2270,0.6683590644399989
2271,0.6814744305233336
2272,0.041262785999366614
2273,0.7927663197899991
2274,0.6065033522047633
2275,0.9111596152703338
2276,0.00019429181848799992
2277,0.02747456530173993
2278,0.8865661218233338
2279,0.7593114163653326
2280,0.884180048582667
2281,0.6662241584800004
2282,0.8108955083026662
2283,0.6865305414533328
2284,0.72639679166
2285,0.6612823813485709
2286,0.3850361574073344
2287,0.5155340918601421
2288,0.6900788715588098
2289,0.41206097819499954
2290,0.5085382927033332
2291,0.5483570149413333
2292,0.5587821890123337
2293,0.8455695703159987
2294,0.8473091339256669
2295,0.25299907316900033
2296,0.5367556434214273
2297,0.7615995970250004
2298,0.7744692325733336
2299,0.7691711799200014
2300,0.7998432684100001
2301,0.7145464363469533
2302,0.8009057972839988
2303,0.12256678784833341
2304,0.7190924727486665
2305,0.7760441726149996
2306,0.7230013076666675
2307,0.6561933487567619
2308,0.8993196089833329
2309,0.7873171194666677
2310,0.7478095153466656
2311,0.9258714042699985
2312,0.4062568875480007
2313,0.15725026325257116
2314,0.0332539796581667
2315,0.5935303862299998
2316,0.7764350351366666
2317,0.2032529619066665
2318,0.15649494054608018
2319,0.3757850592970001
2320,0.06402049187126663
2321,0.8345719357733316
2322,0.24028638609099973
2323,4.1596254488e-05
2324,0.5246242809773334
2325,0.9356173637633336
2326,0.7871428455333325
2327,0.8549125080626673
2328,0.9045187288160007
2329,0.5140881040939997
2330,0.7827758393749993
2331,0.3944640402146669
2332,0.5148765677716662
2333,0.2269686977046664
2334,0.5465531016080001
2335,0.8021508486799996
2336,0.7954708652600002
2337,0.6280542121933328
2338,0.8517800719833336
2339,0.04724785739223325
2340,0.6323014155916663
2341,0.4814863911916658
2342,0.7176883889300001
2343,0.7207338577999987
2344,0.20764757668523776
2345,0.610942705670001
2346,0.8406353998162865
2347,0.2908032074230011
2348,0.779397597166666
2349,0.6851901589799989
2350,0.5694156858766665
2351,0.6988507201333334
2352,0.036249571932299954
2353,0.2738529154666665
2354,0.30556049784999995
2355,0.63966593154
2356,0.857077302180191
2357,0.10866005969433326
2358,0.8029561554889988
2359,0.5236303585760008
2360,0.5616714053066668
2361,0.634796639303333
2362,0.9174466233333332
2363,0.22042278503866636
2364,0.8276409464006664
2365,0.8536498076666655
2366,0.8595469112545244
2367,0.8384926957220002
2368,0.3941150891100006
2369,4.4174000288e-05
2370,0.7505443448433338
2371,0.7070397591826659
2372,0.7298458386145709
2373,4.1596254488e-05
2374,0.39802911993066775
2375,0.410076869773334
2376,0.3923069820700012
2377,0.9297564631410943
2378,0.03943858562773005
2379,0.2407411339380952
2380,0.7425210204066662
2381,0.6379915670840001
2382,0.9043236372328568
2383,0.4349713699633326
2384,0.7633430090266665
2385,0.1498865025065333
2386,0.9179075801599991
2387,0.026996652503028597
2388,0.5149274223316669
2389,0.7445790061983334
2390,0.9027185154436688
2391,0.3961779865046665
2392,0.1593070531490001
2393,0.047532913716766594
2394,0.7536354076666676
2395,0.8213636682496651
2396,0.7578539762929991
2397,0.4173095941800026
2398,0.0768993094006191
2399,0.8112935127866656
2400,0.9313517636846672
2401,0.0
2402,0.9142869940833329
2403,0.4027032708480008
2404,0.7946078787427138
2405,0.7555749202900002
2406,0.39823687279876246
2407,0.04266700409146188
2408,0.8230601113199987
2409,0.30425531465000044
2410,0.5426223104533324
2411,0.9230938344060002
2412,0.8354394219333325
2413,0.03469114513714288
2414,0.9099901141583349
2415,0.6118497546809522
2416,0.614934566046667
2417,0.8728792534440007
2418,4.373733328799999e-05
2419,0.7868727471099995
2420,0.41170208846533374
2421,0.8563293870766674
2422,7.8837966488e-05
2423,0.8155807772671892
2424,0.7128937434690474
2425,0.5587300368483338
2426,0.7081070924199997
2427,0.6085044053033325
2428,0.8206653073233328
2429,0.8875989845152397
2430,0.9059312788033336
2431,0.7875172346790483
2432,0.7626395553173322
2433,0.8414602524177137
2434,0.6265166658799997
2435,0.5496987086183329
2436,0.7669414399766671
2437,0.8183296553673319
2438,0.6280712676933327
2439,0.30885856003547607
